sample_ID,total_count,population,cell_population,percentage
sample07254,101753,monocyte,15078,0.14818236317356737
sample07255,103061,monocyte,23446,0.22749633712073433
sample07256,97464,monocyte,25148,0.2580234753344825
sample07257,93345,monocyte,14793,0.15847661899405432
sample07258,110410,monocyte,23212,0.21023458020106875
sample07259,107119,monocyte,17498,0.16335103949812824
sample07260,92286,monocyte,16660,0.1805257568862016
sample07261,94510,monocyte,18873,0.19969315416358058
sample07262,103794,monocyte,22365,0.21547488294121048
sample07263,100172,monocyte,18495,0.18463243221658748
sample07264,104118,monocyte,20728,0.19908181102210953
sample07265,104136,monocyte,25541,0.245265806253361
sample07266,94927,monocyte,15977,0.16830827899333173
sample07267,108603,monocyte,23100,0.2127013065937405
sample07268,97037,monocyte,16184,0.1667817430464668
sample07269,96985,monocyte,20739,0.21383719131824508
sample07270,99762,monocyte,14531,0.1456566628576011
sample07271,90638,monocyte,17921,0.1977206028376619
sample07272,106142,monocyte,20917,0.19706619434342673
sample07273,89220,monocyte,17669,0.19803855637749385
sample07274,96279,monocyte,21228,0.22048421774218677
sample07275,101775,monocyte,22389,0.2199852616064849
sample07276,103583,monocyte,17044,0.16454437504223665
sample07277,97014,monocyte,19877,0.20488795431587192
sample07278,103565,monocyte,24158,0.23326413363588086
sample07279,93706,monocyte,15008,0.16016050199560328
sample07280,93963,monocyte,17796,0.1893936975192363
sample07281,105846,monocyte,18131,0.17129603386051434
sample07282,109920,monocyte,26455,0.2406750363901019
sample07283,107796,monocyte,13448,0.12475416527514936
sample07284,95437,monocyte,19109,0.20022632731540177
sample07285,109684,monocyte,24128,0.2199773895919186
sample07286,93365,monocyte,26860,0.2876881058212392
sample07287,98517,monocyte,20551,0.2086035912583615
sample07288,98478,monocyte,16591,0.16847417697353723
sample07289,100000,monocyte,21603,0.21603
sample07290,100691,monocyte,17726,0.17604353914451143
sample07291,94656,monocyte,23402,0.2472320824881677
sample07292,103571,monocyte,15822,0.1527647700611175
sample07293,107917,monocyte,23816,0.22068812142665195
sample07294,108901,monocyte,27581,0.2532667284965244
sample07295,99642,monocyte,20235,0.20307701571626421
sample07296,102850,monocyte,17454,0.16970345162858533
sample07297,101514,monocyte,18098,0.17828082826014147
sample07298,93558,monocyte,23452,0.25066803480194105
sample07299,104099,monocyte,23515,0.22589073862381004
sample07300,100598,monocyte,23333,0.2319429809737768
sample07301,96849,monocyte,18834,0.19446767648607627
sample07302,96356,monocyte,14976,0.15542363734484618
sample07303,99196,monocyte,14439,0.14556030485100205
sample07304,99372,monocyte,14213,0.14302821720404138
sample07305,98198,monocyte,18105,0.18437239047638446
sample07306,101715,monocyte,18291,0.1798259843680873
sample07307,94138,monocyte,25533,0.2712294716267607
sample07308,103992,monocyte,21814,0.20976613585660436
sample07309,90641,monocyte,20381,0.22485409472534504
sample07310,100819,monocyte,22222,0.22041480276535177
sample07311,103539,monocyte,22716,0.2193955900675108
sample07312,96088,monocyte,14851,0.15455624011322955
sample07313,87694,monocyte,15324,0.17474399616849498
sample07314,93699,monocyte,19518,0.20830531809304262
sample07315,103064,monocyte,28741,0.2788655592641465
sample07316,89963,monocyte,19145,0.2128097106588264
sample07317,101710,monocyte,19009,0.1868941107069118
sample07318,110391,monocyte,20148,0.1825148789303476
sample07319,100008,monocyte,14109,0.14107871370290376
sample07320,95991,monocyte,18469,0.19240345449052515
sample07321,95610,monocyte,24755,0.25891643133563436
sample07322,110351,monocyte,25764,0.23347319009342915
sample07323,98307,monocyte,22450,0.2283662404508326
sample07324,99205,monocyte,13198,0.13303764931203063
sample07325,104297,monocyte,19673,0.18862479265942453
sample07326,99512,monocyte,20097,0.20195554305008442
sample07327,100980,monocyte,27355,0.2708952267775797
sample07328,93141,monocyte,14960,0.16061669941271836
sample07329,100620,monocyte,19572,0.1945140131186643
sample07330,93836,monocyte,14358,0.15301163732469414
sample07331,94880,monocyte,16471,0.17359822934232716
sample07332,92139,monocyte,17049,0.18503565265522742
sample07333,93650,monocyte,25865,0.2761879337960491
sample07334,98042,monocyte,22730,0.2318394157605924
sample07335,95575,monocyte,20192,0.21126863719591943
sample07336,89909,monocyte,22283,0.24783948214305576
sample07337,96056,monocyte,14809,0.15417048388440077
sample07338,111830,monocyte,16706,0.14938746311365467
sample07339,105947,monocyte,16715,0.15776756302679643
sample07340,94660,monocyte,13299,0.14049228818930912
sample07341,102211,monocyte,16758,0.1639549559245091
sample07342,94003,monocyte,17610,0.18733444677297534
sample07343,90303,monocyte,16303,0.1805366377639724
sample07344,106485,monocyte,19651,0.18454242381556088
sample07345,103977,monocyte,25393,0.24421747117150908
sample07346,104125,monocyte,19594,0.18817767106842737
sample07347,101763,monocyte,24621,0.24194451814510184
sample07348,105928,monocyte,23512,0.22196208745563023
sample07349,95946,monocyte,18487,0.1926812998978592
sample07350,104060,monocyte,17757,0.1706419373438401
sample07351,95007,monocyte,27387,0.28826297009694024
sample07352,101004,monocyte,21882,0.2166448853510752
sample07353,111368,monocyte,19613,0.17610983406364486
sample07354,96040,monocyte,23343,0.24305497709287796
sample07355,108629,monocyte,25324,0.23312375148441025
sample07356,97934,monocyte,25261,0.2579390201564319
sample07357,102912,monocyte,22027,0.21403723569651742
sample07358,108846,monocyte,18723,0.17201367069070062
sample07359,109222,monocyte,14819,0.13567779385105566
sample07360,103512,monocyte,21105,0.20388940412705772
sample07361,99979,monocyte,16865,0.1686854239390272
sample07362,96036,monocyte,20041,0.20868216085634553
sample07363,92371,monocyte,28303,0.3064056900975414
sample07364,99961,monocyte,21216,0.21224277468212602
sample07365,95843,monocyte,17450,0.18206859134209072
sample07366,100868,monocyte,19788,0.19617718205972162
sample07367,101538,monocyte,16782,0.16527802399101815
sample07368,108937,monocyte,30149,0.27675629033294474
sample07369,98832,monocyte,24951,0.2524587178241865
sample07370,111206,monocyte,18092,0.16268906353973706
sample07371,93072,monocyte,26093,0.2803528451091628
sample07372,93625,monocyte,17306,0.1848437917222964
sample07373,107775,monocyte,23566,0.21865924379494317
sample07374,92429,monocyte,17483,0.18915059126464637
sample07375,107227,monocyte,20385,0.19011069973047834
sample07376,102708,monocyte,18691,0.18198192935311758
sample07377,93812,monocyte,11414,0.12166886965420202
sample07378,101419,monocyte,14069,0.13872154132854791
sample07379,104242,monocyte,21854,0.2096467834462117
sample07380,102200,monocyte,15727,0.15388454011741684
sample07381,105123,monocyte,19325,0.18383227267106153
sample07382,107548,monocyte,13488,0.12541376873582027
sample07383,100780,monocyte,23507,0.23325064496923992
sample07384,110348,monocyte,28154,0.25513828977416897
sample07385,94039,monocyte,9704,0.10319122917087592
sample07386,122788,monocyte,21511,0.17518812913314005
sample07387,99065,monocyte,11692,0.11802351991116944
sample07388,108419,monocyte,28511,0.26297051254853854
sample07389,102138,monocyte,17238,0.16877166186923573
sample07390,101364,monocyte,25359,0.25017757783828576
sample07391,93907,monocyte,25182,0.26815892318996454
sample07392,104473,monocyte,23714,0.2269868769921415
sample07393,95328,monocyte,16496,0.17304464585431353
sample07394,98152,monocyte,9747,0.09930515934468986
sample07395,103048,monocyte,21710,0.21067851874854437
sample07396,101666,monocyte,28756,0.28284775637873033
sample07397,99928,monocyte,19075,0.19088743895604834
sample07398,105946,monocyte,16605,0.15673078738225132
sample07399,107421,monocyte,17578,0.16363653289394067
sample07400,111193,monocyte,11814,0.10624769544845448
sample07401,92523,monocyte,20036,0.2165515601526107
sample07402,104929,monocyte,23368,0.22270297058010655
sample07403,108970,monocyte,17744,0.16283380746994586
sample07404,97172,monocyte,16647,0.17131478203597744
sample07405,95973,monocyte,27195,0.28336094526585603
sample07406,92038,monocyte,15143,0.16452986809795953
sample07407,102910,monocyte,31532,0.30640365367797107
sample07408,97360,monocyte,15615,0.16038414133114215
sample07409,98928,monocyte,13463,0.13608887271551026
sample07410,108390,monocyte,18379,0.16956361287941693
sample07411,92928,monocyte,14743,0.15864970730027547
sample07412,100890,monocyte,20175,0.1999702646446625
sample07413,100275,monocyte,16458,0.16412864622288706
sample07414,102480,monocyte,19508,0.1903590944574551
sample07415,100332,monocyte,14016,0.13969620858748955
sample07416,108094,monocyte,23085,0.21356412011767537
sample07417,92848,monocyte,15778,0.16993365500603136
sample07418,104841,monocyte,20194,0.19261548440018694
sample07419,107475,monocyte,22666,0.21089555710630378
sample07420,94739,monocyte,15913,0.1679667296467136
sample07421,107781,monocyte,19847,0.184141917406593
sample07422,93039,monocyte,23129,0.2485946753511968
sample07423,91851,monocyte,22046,0.24001916146802973
sample07424,92897,monocyte,19166,0.20631452038278955
sample07425,108633,monocyte,23279,0.21429031693868344
sample07426,111342,monocyte,28516,0.25611179968026443
sample07427,111544,monocyte,19828,0.17775944918597145
sample07428,103509,monocyte,19325,0.1866987411722652
sample07429,91344,monocyte,16774,0.18363548782623926
sample07430,108733,monocyte,18218,0.16754803049672132
sample07431,111712,monocyte,17109,0.1531527499283873
sample07432,95386,monocyte,17403,0.1824481580106095
sample07433,96663,monocyte,16331,0.1689477876747049
sample07434,105620,monocyte,24625,0.23314713122514674
sample07435,95212,monocyte,19818,0.2081460320127715
sample07436,105658,monocyte,23660,0.2239300384258646
sample07437,93815,monocyte,23794,0.2536268187390076
sample07438,98900,monocyte,30305,0.3064206268958544
sample07439,93020,monocyte,15844,0.17032896151365298
sample07440,89651,monocyte,22379,0.24962354017244648
sample07441,103953,monocyte,13414,0.1290390849710927
sample07442,100658,monocyte,20306,0.2017325994953208
sample07443,90979,monocyte,15395,0.16921487376207697
sample07444,107731,monocyte,25415,0.23591166887896706
sample07445,105339,monocyte,21495,0.20405547802808077
sample07446,106883,monocyte,19429,0.1817782060758025
sample07447,97049,monocyte,14280,0.14714216529794227
sample07448,109865,monocyte,18632,0.16958995130387294
sample07449,90510,monocyte,18679,0.20637498618937133
sample07450,98860,monocyte,15938,0.16121788387618854
sample07451,90830,monocyte,17739,0.19529891005174502
sample07452,100728,monocyte,20080,0.19934874116432372
sample07453,107924,monocyte,20529,0.19021718987435604
sample07454,110468,monocyte,25024,0.22652713908100083
sample07455,107718,monocyte,28898,0.26827456878144784
sample07456,102259,monocyte,20468,0.20015842126365405
sample07457,103784,monocyte,29958,0.28865721113081017
sample07458,95293,monocyte,13111,0.13758618156632701
sample07459,92936,monocyte,20385,0.21934449513643797
sample07460,103459,monocyte,14293,0.13815134497723736
sample07461,106387,monocyte,20525,0.19292770733266282
sample07462,92780,monocyte,25176,0.2713515843931882
sample07463,101647,monocyte,20814,0.20476747961080996
sample07464,95626,monocyte,18502,0.1934829439692134
sample07465,91350,monocyte,20401,0.223327859879584
sample07466,95187,monocyte,19885,0.2089045773057245
sample07467,95109,monocyte,15533,0.16331787738279238
sample07468,103246,monocyte,17341,0.16795808070046297
sample07469,97575,monocyte,16852,0.17270817320010248
sample07470,97290,monocyte,22806,0.23441258094357076
sample07471,106256,monocyte,21572,0.20301912362595995
sample07472,97625,monocyte,22081,0.22618181818181818
sample07473,102145,monocyte,21159,0.20714670321601644
sample07474,98522,monocyte,21477,0.217991920586265
sample07475,111825,monocyte,31145,0.2785155376704673
sample07476,97700,monocyte,20928,0.21420675537359263
sample07477,102507,monocyte,19670,0.1918893343869199
sample07478,90040,monocyte,18940,0.21035095513105287
sample07479,103257,monocyte,25784,0.24970704165335036
sample07480,107311,monocyte,16335,0.15222111433124283
sample07481,97070,monocyte,19983,0.20586174925311632
sample07482,101720,monocyte,18492,0.18179315768777035
sample07483,93513,monocyte,18043,0.19294643525499128
sample07484,101123,monocyte,24996,0.24718412230649803
sample07485,93669,monocyte,19923,0.21269576914454089
sample07486,94094,monocyte,17629,0.18735519799349587
sample07487,90957,monocyte,14067,0.1546554965533164
sample07488,91845,monocyte,16071,0.17497958517066797
sample07489,96073,monocyte,21060,0.21920831034734004
sample07490,94665,monocyte,12977,0.13708339935562247
sample07491,108286,monocyte,18617,0.17192434848456864
sample07492,112371,monocyte,22394,0.19928629272677115
sample07493,93163,monocyte,16375,0.1757672037182143
sample07494,94764,monocyte,19419,0.2049195897176143
sample07495,97874,monocyte,21360,0.2182397776733351
sample07496,107610,monocyte,15648,0.145413994981879
sample07497,96660,monocyte,13270,0.1372853300227602
sample07498,105301,monocyte,20226,0.19207794797770203
sample07499,102769,monocyte,18297,0.17804007044925999
sample07500,92333,monocyte,23082,0.24998646204498934
sample07501,95506,monocyte,17415,0.1823445647393881
sample07502,99222,monocyte,27254,0.27467698695853743
sample07503,94421,monocyte,19683,0.20845998241916522
sample07504,96051,monocyte,15405,0.16038354624105944
sample07505,103364,monocyte,17414,0.16847258233040516
sample07506,110719,monocyte,17421,0.15734426792149495
sample07507,107946,monocyte,28671,0.2656050247345895
sample07508,101838,monocyte,15105,0.14832380840157897
sample07509,91260,monocyte,24494,0.26839798378259916
sample07510,96159,monocyte,17397,0.18091910273609335
sample07511,106908,monocyte,21146,0.19779623601601376
sample07512,93360,monocyte,19981,0.2140209940017138
sample07513,94211,monocyte,24859,0.2638651537506236
sample07514,101522,monocyte,20350,0.20044916372805893
sample07515,106161,monocyte,20374,0.1919160520341745
sample07516,105587,monocyte,20954,0.19845246100372205
sample07517,101396,monocyte,20138,0.19860744013570555
sample07518,93304,monocyte,23217,0.2488317757009346
sample07519,92615,monocyte,17077,0.184386978351239
sample07520,106381,monocyte,25228,0.23714761094556358
sample07521,102810,monocyte,20947,0.20374477190934734
sample07522,97147,monocyte,13962,0.1437203413383841
sample07523,108057,monocyte,21881,0.20249497950155937
sample07524,112621,monocyte,28065,0.24919863968531625
sample07525,108264,monocyte,20496,0.1893150077588118
sample07526,106788,monocyte,22039,0.2063808667640559
sample07527,108211,monocyte,18223,0.16840247294637328
sample07528,92159,monocyte,15408,0.16718931412016189
sample07529,92996,monocyte,12696,0.13652200094627726
sample07530,105817,monocyte,21445,0.20266119810616443
sample07531,99592,monocyte,23141,0.2323580207245562
sample07532,106191,monocyte,20328,0.19142865214566207
sample07533,104289,monocyte,20306,0.19470893382811227
sample07534,103741,monocyte,25170,0.2426234564926114
sample07535,99854,monocyte,20656,0.20686201854707872
sample07536,106752,monocyte,21264,0.1991906474820144
sample07537,91929,monocyte,15285,0.16626962112064744
sample07538,108264,monocyte,31967,0.295268972142171
sample07539,111643,monocyte,37747,0.3381044937882357
sample07540,104626,monocyte,24939,0.23836331313440254
sample07541,108474,monocyte,27364,0.2522632151483305
